id,title,about_text,link_url,thumb_url,category_id,author_id,status,post_date,tags
1,It's Nice That,,http://asset3.itsnicethat.com/system/files/072012/4ff57dcf5c3e3c39a6002f81/img_col_main/LEAD.jpg?1341492401,,Design,Andre,Active,,
2,It's Nice That,,http://asset3.itsnicethat.com/system/files/052012/4fc79a805c3e3c418100e676/img_col_main/SP.jpg?1338481278 ,,Design,,,,
3,Archidose Blog,,http://archidose.org/wp/wp-content/uploads/2012/08/Aug12-06.jpg ,,Design,,,,
4,Archidose Blog,,http://farm9.staticflickr.com/8156/7486695504_7f7f88ff17_z.jpg ,,Design,,,,
5,Archidose Blog,,http://www.flickr.com/photos/kenlee2010/7486695688/ ,,Design,,,,
6,Archidose Blog,,http://farm9.staticflickr.com/8009/7512106246_e266a724c1_z.jpg ,,Design,,,,
7,Archidose Blog,,http://www.flickr.com/photos/picturenarrative/7511660432/ ,,Design,,,,
8,100 Percent Design,,http://www.100percentdesign.net/files/designshare/unstudio1_0.jpg?0 ,,Design,,,,
9,100 Percent Design,,http://www.100percentdesign.net/files/designshare/unstudiomuseum2.jpg?0 ,,Design,,,,
10,100 Percent Design,,http://www.100percentdesign.net/files/shanghaicentre-small.jpg?0 ,,Design,,,,
11,100 Percent Design,,http://www.100percentdesign.net/files/w_2.jpg?0 ,,Design,,,,
12,100 Percent Design,,http://www.100percentdesign.net/files/u15/Louvre-zaha-2.jpg ,,Design,,,,
13,100 Percent Design,,http://www.100percentdesign.net/files/expocentre3_1.jpg?0 ,,Design,,,,
14,100 Percent Design,,http://www.100percentdesign.net/files/zaha_blob5_0.jpg?0 ,,Design,,,,
15,100 Percent Design,,http://www.100percentdesign.net/files/tunnel_house.jpg?0 ,,Design,,,,
16,100 Percent Design,,http://www.100percentdesign.net/design/go-china-0,,Design,,,,
17,100 Percent Design,,http://www.100percentdesign.net/design/dasparkhotel-made-recycled-pipes ,,Design,,,,
18,100 Percent Design,,http://www.100percentdesign.net/design/nestle-chocolate-museum ,,Design,,,,
19,100 Percent Design,,http://www.100percentdesign.net/design/museum-cagliari ,,Design,,,,
20,100 Percent Design,,http://www.100percentdesign.net/design/opus-tower ,,Design,,,,
21,100 Percent Design,,http://www.100percentdesign.net/files/14/royal_ontario_museum_daniel.jpg ,,Design,,,,
22,Design Milk,,http://1.design-milk.com/images/2012/08/Casa-Las-Lomas-1.jpg ,,Design,,,,
23,Design Milk,,http://2.design-milk.com/images/2012/08/Magma-Olympic-1.jpg ,,Design,,,,
24,Design Milk,,http://1.design-milk.com/images/2012/07/Librizzi-HouseC-1.jpg ,,Design,,,,
25,Design Milk,,http://0.design-milk.com/images/2012/06/Cloud-House-1.jpg ,,Design,,,,
26,Design Milk,,http://0.design-milk.com/images/2012/06/BoA-House-1.jpg ,,Design,,,,
27,Design Milk,,http://2.design-milk.com/images/2012/07/autospace.jpg ,,Design,,,,
28,Design Milk,,http://2.design-milk.com/images/2012/06/Rosemont-1.jpg ,,Design,,,,
29,Design Milk,,http://3.design-milk.com/images/2012/05/Casa-La-Punta-1.jpg ,,Design,,,,
30,Design Milk,,http://1.design-milk.com/images/2012/05/Casa-De-Playa-1.jpg ,,Design,,,,
31,Design Milk,,http://1.design-milk.com/images/2012/05/SIP-Panel-House-1.jpg ,,Design,,,,
32,Design Milk,,http://2.design-milk.com/images/2012/05/Robin-Falck-Cabin-1.jpg ,,Design,,,,
33,Design Milk,,http://0.design-milk.com/images/2012/03/Snohetta-Reindeer-1.jpg ,,Design,,,,
34,Design Milk,,http://1.design-milk.com/images/2012/03/Nett199-SAOTA-1.jpg ,,Design,,,,
35,Design Milk,,http://2.design-milk.com/images/2012/03/Metropolis-Spa-House-1.jpg ,,Design,,,,
36,Design Milk,,http://2.design-milk.com/images/2012/03/2_Rieteiland_House_Garden_elevation.jpg ,,Design,,,,
37,Design Milk,,http://1.design-milk.com/images/2012/03/leibal_ring_apollo_1.jpg ,,Design,,,,
38,Design Milk,,http://0.design-milk.com/images/2012/03/Anastasia-Belvedere-12.jpg ,,Design,,,,
39,Design Milk,,http://0.design-milk.com/images/2012/03/birdsnestbed-1.jpg ,,Design,,,,
40,Design Milk,,http://2.design-milk.com/images/2012/03/AMA-mews-02-1-e1331042603957.jpg ,,Design,,,,
41,Design Milk,,http://1.design-milk.com/images/2012/01/amanzi-1-ext-with-pool.jpg ,,Design,,,,
42,Design Milk,,http://1.design-milk.com/images/2011/11/bagno_kstudio_1.jpg ,,Design,,,,
43,Design Milk,,http://2.design-milk.com/images/2011/10/dune-house-JVA-1.jpg ,,Design,,,,
44,Design Milk,,http://www.roca.com/roca-london-gallery ,,Design,,,,
45,Design Milk,,http://1.design-milk.com/images/2011/09/dakar-sow-saota-1.jpg ,,Design,,,,
46,Design Milk,,http://0.design-milk.com/images/2011/08/lugano_jma_2.jpg ,,Design,,,,
47,Design Milk,,http://1.design-milk.com/images/2011/07/palms-house-schmidt-2.jpg ,,Design,,,,
48,Design Milk,,http://1.design-milk.com/images/2011/06/totems-studio-hive-4.jpg ,,Design,,,,
49,Design Milk,,http://3.design-milk.com/images/2011/06/appleton-residence-1.jpg ,,Design,,,,
50,Design Milk,,http://0.design-milk.com/images/2011/05/torres-house-1.jpg ,,Design,,,,
51,Design Milk,,http://1.design-milk.com/images/2011/03/first-crescent-1.jpg ,,Design,,,,
52,Design Milk,,http://3.design-milk.com/images/2011/03/fogo-island-studios-1.jpg ,,Design,,,,
53,Design Milk,,http://3.design-milk.com/images/2011/03/woven-nest-1.jpg,,Design,,,,
54,Design Milk,,http://1.design-milk.com/images/2011/03/pirate-bedroom-1.jpg ,,Design,,,,
55,Design Milk,,http://1.design-milk.com/images/2011/01/biscuit-95-yacht-1.jpg ,,Design,,,,
56,Design Milk,,http://3.design-milk.com/images/2010/12/house-in-guimaraes-1.jpg ,,Design,,,,
57,Design Milk,,http://2.design-milk.com/images/2010/12/prater-street-1.jpg ,,Design,,,,
58,Design Milk,,http://0.design-milk.com/images/2010/12/caiano_morgado_warborn_30.jpg ,,Design,,,,
59,Design Milk,,http://1.design-milk.com/images/2010/11/House_Pacdearcos_Mealha_2.jpg ,,Design,,,,
60,Design Milk,,http://3.design-milk.com/images/2010/10/balancing-barn-1.jpg ,,Design,,,,
,Jane McGonigal: The game that can give you 10 extra years of life,,http://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life.html ,,Knowledge,,,,
,Pam Warhurst: How we can eat our landscapes,,http://www.ted.com/talks/pam_warhurst_how_we_can_eat_our_landscapes.html,,Knowledge,,,,
,Rob Legato: The art of creating awe,,http://www.ted.com/talks/rob_legato_the_art_of_creating_awe.html,,Knowledge,,,,
,Mark Applebaum: The mad scientist of music,,http://www.ted.com/talks/mark_applebaum_the_mad_scientist_of_music.html,,Knowledge,,,,
,Adam Sadowsky engineers a viral music video,,http://www.ted.com/talks/adam_sadowsky_engineers_a_viral_music_video.html,,Knowledge,,,,
,Michael Anti: Behind the Great Firewall of China,,http://www.ted.com/talks/michael_anti_behind_the_great_firewall_of_china.html,,Knowledge,,,,
,Bryan Stevenson: We need to talk about an injustice,,http://www.ted.com/talks/lang/en/bryan_stevenson_we_need_to_talk_about_an_injustice.html,,Knowledge,,,,
,Susan Cain: The power of introverts,,http://www.ted.com/talks/lang/en/susan_cain_the_power_of_introverts.html,,Knowledge,,,,
,Rob Reid: The $8 billion iPod,,http://www.ted.com/talks/lang/en/rob_reid_the_8_billion_ipod.html,,Knowledge,,,,
,Andrew Stanton: The clues to a great story,,http://www.ted.com/talks/lang/en/andrew_stanton_the_clues_to_a_great_story.html,,Knowledge,,,,
,Vijay Kumar: Robots that fly ... and cooperate,,http://www.ted.com/talks/lang/en/vijay_kumar_robots_that_fly_and_cooperate.html,,Knowledge,,,,
,Inside North Korea - VICE Travel - Part 1 of 3 ,,http://www.youtube.com/watch?v=24R8JObNNQ4 ,,Knowledge,,,,
,Inside North Korea - VICE Travel - Part 2 of 3 ,,http://www.youtube.com/watch?v=xw46Ll-Zy4s&feature=relmfu ,,Knowledge,,,,
,Inside North Korea - VICE Travel - Part 3 of 3 ,,http://www.youtube.com/watch?v=3HJj85K_7MQ&feature=relmfu ,,Knowledge,,,,
, Football's Most Dangerous Rivalry ,,http://www.youtube.com/watch?v=cggTbCcbcNA&feature=relmfu ,,Knowledge,,,,
,Teenage Heroin Epidemic ,,http://www.youtube.com/watch?v=aIbpt1aDFqM&feature=relmfu ,,Knowledge,,,,
,Krokodil: Russia's Deadliest Drug (NSFW) ,,http://www.youtube.com/watch?v=JsUH8llvTZo&feature=relmfu ,,Knowledge,,,,
,How to Buy Nukes on the Black Market,,http://www.youtube.com/watch?v=0c4f4NJSB_4&feature=relmfu ,,Knowledge,,,,
,The Business of War: SOFEX ,,http://www.youtube.com/watch?v=QL_3Qg-SADY&feature=relmfu ,,Knowledge,,,,
,The Cannibal Warlords of Liberia (Full Length Documentary) ,,http://www.youtube.com/watch?v=ZRuSS0iiFyo ,,Knowledge,,,,
,"Conflict Minerals, Rebels and Child Soldiers in Congo ",,http://www.youtube.com/watch?v=kYqrflGpTRE ,,Knowledge,,,,
,VICE Guide to Karachi: Pakistan's Most Violent City (Part 1/5) ,,http://www.youtube.com/watch?v=xgIl1vmIchA ,,Knowledge,,,,
,VICE Guide to Karachi: Battle for Lyari (Part 2/5) ,,http://www.youtube.com/watch?annotation_id=annotation_79530&feature=iv&index=2&list=PL9383B0B7583A5C66&src_vid=xgIl1vmIchA&v=27CnlYGlFL0 ,,Knowledge,,,,
, VICE Guide to Karachi: Raiding the Taliban (Part 3/5) ,,http://www.youtube.com/watch?annotation_id=annotation_723939&feature=iv&index=3&list=PL9383B0B7583A5C66&src_vid=27CnlYGlFL0&v=kkQ32S-urjQ ,,Knowledge,,,,
,"VICE Guide to Karachi: Junkies, Scavengers, and Crocodiles (Part 4/5)",,http://www.youtube.com/watch?annotation_id=annotation_335724&feature=iv&index=4&list=PL9383B0B7583A5C66&src_vid=kkQ32S-urjQ&v=yLfrK8irjtU ,,Knowledge,,,,
, VICE Guide to Karachi: Riding with a Killer (Part 5/5) ,,http://www.youtube.com/watch?annotation_id=annotation_525339&feature=iv&index=5&list=PL9383B0B7583A5C66&src_vid=yLfrK8irjtU&v=YtIT3uUEgzE,,Knowledge,,,,
, Illegal Border Crossing in Mexico ,,http://www.youtube.com/watch?v=BH_Z5BEZ5ts&feature=relmfu ,,Knowledge,,,,
,World's Scariest Drug (Documentary Exclusive) ,,http://www.youtube.com/watch?v=ToQ8PWYnu04&feature=relmfu ,,Knowledge,,,,
, Living in the Sewers of Colombia ,,http://www.youtube.com/watch?v=X4koXeZvAfg&feature=relmfu ,,Knowledge,,,,
,The Vice Guide to the Balkans - Serbia ,,http://www.youtube.com/watch?v=zs90i-Q67sc ,,Knowledge,,,,
,"Horizon - The Truth About Exercise (BBC, 2012) ",,http://www.youtube.com/watch?v=tyQSzx0ofto ,,Knowledge,,,,
,Why do we Dream - BBC Horizon ,,http://www.youtube.com/watch?v=9nmVzXxdUeU&feature=related ,,Knowledge,,,,
,BBC Faster Than the Speed of Light  ,,http://www.youtube.com/watch?v=v78kFuGNTLc&feature=related ,,Knowledge,,,,
,The Hawking Paradox - BBC Horizon ,,http://www.youtube.com/watch?v=mH428LQ5cD8&feature=related ,,Knowledge,,,,
,BBC Horizon 2012 The Hunt for Higgs ,,http://www.youtube.com/watch?v=raKN0RddL3A&feature=related ,,Knowledge,,,,
,To Infinity and Beyond - BBC Horizon,,http://www.youtube.com/watch?v=iBsywDWmwyA&feature=related ,,Knowledge,,,,
,BBC - Supernatural Science - Previous Lives ,,http://www.youtube.com/watch?v=iq64XvwqzyQ&feature=related ,,Knowledge,,,,
,Parallel Universes - BBC Horizon ,,http://www.youtube.com/watch?v=eFrcw62Sh-8&feature=related,,Knowledge,,,,
,BBC Horizon - The Secret You,,http://www.youtube.com/watch?v=8Biv_8xjj8E&feature=related,,Knowledge,,,,
,BBC Horizon Project Poltergeist (Missing Neutrinos),,http://www.youtube.com/watch?v=Xemmtr2X9yY ,,Knowledge,,,,
,Seeing Stars - BBC Horizon ,,http://www.youtube.com/watch?v=t0Modhxyakk&feature=related ,,Knowledge,,,,
,How Long is a Piece of String?,,http://www.youtube.com/watch?v=JLIwuWNOWBk&feature=relmfu,,Knowledge,,,,
,The Code (BBC Documentary) - Part 1 of 3 - Numbers ,,http://www.youtube.com/watch?v=yymJUFsf1RM ,,Knowledge,,,,
,The Code (BBC Documentary) - Part 2 of 3 - Shapes ,,http://www.youtube.com/watch?v=Uo80q7oK_0g&feature=relmfu ,,Knowledge,,,,
,The Code (BBC Documentary) - Part 3 of 3 - Prediction ,,http://www.youtube.com/watch?v=CtjKoSfX3-0&feature=relmfu,,Knowledge,,,,
,"BBC Documentary: Steve Jobs - Billion Dollar Hippy
",,http://www.youtube.com/watch?v=OC3qFtgeogE ,,Knowledge,,,,
,Playing God (BBC Documentary 2012),,http://www.youtube.com/watch?v=AKxmqMH4w_A,,Knowledge,,,,
,How Did We Get Here ? (BBC Documentary) ,,http://www.youtube.com/watch?v=aZfJDTDVBfw,,Knowledge,,,,
,Time Trip - BBC Horizon ,,http://www.youtube.com/watch?v=SfEnyxxSu4c,,Knowledge,,,,
,The Secret Life of Your Body Clock - BBC Horizon ,,http://www.youtube.com/watch?v=sqQbGPXSKD0 ,,Knowledge,,,,
,The truth of Troy,,http://www.youtube.com/watch?v=lUC2TX87pYg&feature=related,,Knowledge,,,,
,Pr. Brian Cox - A Night with the Stars ,,http://www.youtube.com/watch?v=4f9wcSLs8ZQ,,Knowledge,,,,
,BBC This World 2010 Mexico's Drug War ,,http://www.youtube.com/watch?v=stUCR9ubCP8,,Knowledge,,,,
,Louis Theroux - The City Addicted to Crystal Meth  ,,http://www.youtube.com/watch?v=hUidxS8VnE8 ,,Knowledge,,,,
,Louis Theroux: America's Most Hated Family in Crisis ,,http://www.youtube.com/watch?v=ogJSRs_OE0I ,,Knowledge,,,,
,BBC Law and Disorder In Philadelphia 1 ,,http://www.youtube.com/watch?v=uSX0CXjzDS8 ,,Knowledge,,,,
,BBC Law and Disorder  In Philadelphia 2 ,,http://www.youtube.com/watch?v=z2dcBIF6L7A&feature=relmfu ,,Knowledge,,,,
, BBC Law and Disorder  In Philadelphia 3 ,,http://www.youtube.com/watch?v=GwLdHEHfnr8&feature=relmfu,,Knowledge,,,,
, BBC Law and Disorder In Philadelphia 4 ,,http://www.youtube.com/watch?v=4fo9uDmhOYU ,,Knowledge,,,,
," Louis Theroux, Law and Disorder in Johannesburg 1",,http://www.youtube.com/watch?v=EWIOgm8yXyo&feature=related,,Knowledge,,,,
," Louis Theroux, Law and Disorder in Johannesburg (2) ",,http://www.youtube.com/watch?v=8CPYY5nXhss&feature=relmfu,,Knowledge,,,,
,"Louis Theroux, Law and Disorder in Johannesburg (3) ",,http://www.youtube.com/watch?v=ep0MduhIX1Y&feature=relmfu,,Knowledge,,,,
,"Louis Theroux, Law and Disorder in Johannesburg (4) ",,http://www.youtube.com/watch?v=vDBLlD6yVEk&feature=relmfu ,,Knowledge,,,,
, Louis Theroux : Behind Bars (1/4) ,,http://www.youtube.com/watch?v=tRPPoCs7H_I ,,Knowledge,,,,
,Louis Theroux : Behind Bars (2/4) ,,http://www.youtube.com/watch?v=518AA4VzSjU&feature=relmfu ,,Knowledge,,,,
,Louis Theroux : Behind Bars (3/4) ,,http://www.youtube.com/watch?v=ShbDAzKR6jA&feature=relmfu,,Knowledge,,,,
,Louis Theroux : Behind Bars (4/4) ,,http://www.youtube.com/watch?v=QRjodUY9cdU&feature=fvwrel ,,Knowledge,,,,
, Louis Theroux Documentary. African Hunting Party,,http://www.youtube.com/watch?v=zwkjvZjclf8&feature=related ,,Knowledge,,,,
, Ross Kemp Extreme World - Mexico 1 of 3 ,,http://www.youtube.com/watch?v=6xBK2K8LEwg,,Knowledge,,,,
,Ross Kemp Extreme World - Mexico 2 of 3 ,,http://www.youtube.com/watch?v=VlaDBQdrPYw&feature=relmfu,,Knowledge,,,,
,Ross Kemp Extreme World - Mexico 3 of 3 ,,http://www.youtube.com/watch?v=-OtBwufsCME&feature=relmfu,,Knowledge,,,,
,Favela - Ross Kemp Documentary ,,http://www.youtube.com/watch?v=0VuYNbaA9s4&feature=related,,Knowledge,,,,
,Ross Kemp Extreme World Chicago - 1 of 3,,http://www.youtube.com/watch?v=VQYb8cRoDb0&feature=related,,Knowledge,,,,
,Ross Kemp Extreme World Chicago - 2 of 3,,http://www.youtube.com/watch?v=lRPrL1qMxU0&feature=relmfu,,Knowledge,,,,
,Ross Kemp Extreme World Chicago - 3 of 3,,http://www.youtube.com/watch?v=5SJG4z7LGV0&feature=relmfu,,Knowledge,,,,
,New Europe with Michael Palin 1 of 7 ,,http://www.youtube.com/watch?v=i-ZpKTzchrE,,Knowledge,,,,
, Stephen Fry in America - episode 1 - New World ,,http://www.youtube.com/watch?v=f0i2abKXr9c,,Knowledge,,,,
,"Stephen Fry in America - episode 2 - Deep South
",,http://www.youtube.com/watch?v=HFMTZrEhvlw,,Knowledge,,,,
,Stephen Fry In America - episode 3 - Mississippi ,,http://www.youtube.com/watch?v=Cghu97eI7Kk,,Knowledge,,,,
,Long Way Down - episode 1 ,,http://www.youtube.com/watch?v=V1QSVNSZHAU&feature=relmfu,,Knowledge,,,,
, Long Way Down - episode 2 ,,http://www.youtube.com/watch?v=QbRw8spKV58&feature=relmfu ,,Knowledge,,,,
,"The European Capitol of Terrorism: Belfast, Ireland - VICE Travels to Belfast - PART 1 of 4 ",,http://www.youtube.com/watch?v=4nzDuiv3U8o,,Knowledge,,,,
,The European Capitol of Terrorism: Belfast - VICE Travel - Part 2 of 4 ,,http://www.youtube.com/watch?feature=fvwp&v=ffkj2ojUUxQ&NR=1,,Knowledge,,,,
,The European Capitol of Terrorism: Belfast - VICE Travel - Part 3 of 4 ,,http://www.youtube.com/watch?NR=1&feature=fvwp&v=s30Zm1ATP98,,Knowledge,,,,
,The European Capitol of Terrorism: Belfast - VICE Travel - Part 4 of 4 ,,http://www.youtube.com/watch?v=T6lBzXAlv2k&feature=relmfu,,Knowledge,,,,
,Why it Never Gets Better in Afghanistan: A Documentary ,,http://www.youtube.com/watch?v=83X4wx6XYU4&feature=g-vrec,,Knowledge,,,,
,Fist Fighting on Christmas: A Peruvian Tradition ,,http://www.youtube.com/watch?v=mKjSyZhIIiw&feature=relmfu,,Knowledge,,,,
,UFO DOCUMETARY I Know What I Saw 2011,,http://www.youtube.com/watch?v=PIeGeE0uDJg ,,Knowledge,,,,
,The Real Football Factories International Episode - 1 Turkey,,http://www.youtube.com/watch?v=cTiM5IO-JTU,,Knowledge,,,,
,How to Sell Drugs,,http://www.youtube.com/watch?v=fvN7fKmCoXA,,Knowledge,,,,
,Cult Leader Thinks He's Jesus (Documentary Exclusive) ,,http://www.youtube.com/watch?v=W2Cv5hZfOmk&feature=g-vrec,,Knowledge,,,,
,The Life Of The Buddha [Full BBC Documentary,,http://www.youtube.com/watch?v=zFbjDcz_CbU ,,Knowledge,,,,
,After Life: The Science Of Decay,,http://www.youtube.com/watch?v=sNAxrpzc6ws,,Knowledge,,,,
,Forever Young,,http://www.youtube.com/watch?v=kc2_mYV3L9k ,,Knowledge,,,,
,Roger Scruton - Why Beauty Matters,,http://www.youtube.com/watch?v=wlzUP_M83W4&feature=related,,Knowledge,,,,
, BBC Nature's Weirdest Events,,http://www.youtube.com/watch?v=e90C41jo5m4&feature=related,,Knowledge,,,,
,BBC - Lost: The Mystery of Flight 447 ,,http://www.youtube.com/watch?v=2c6SHUjk1oM&feature=related,,Knowledge,,,,
, Documentary Rolls Royce - How To Build A Jumbo Jet Engine,,http://www.youtube.com/watch?v=VfomloUg2Gw&feature=related,,Knowledge,,,,
,"How to Build a Supercar ""MP4-12C""",,http://www.youtube.com/watch?v=tWJNU1AQETE&feature=related,,Knowledge,,,,
,Top 10 Bizzare Miracles,,http://listverse.com/2012/07/30/top-10-bizarre-miracles/ ,,Knowledge,,,,
,Top 10 Failures of Modern Science,,http://listverse.com/2012/07/26/top-10-failures-of-modern-science/ ,,Knowledge,,,,
,Top 10 Evil Businessmen,,http://listverse.com/2012/07/23/top-10-evil-businessmen/,,Knowledge,,,,
,10 Bizaare Units of Measurement,,http://listverse.com/2012/03/07/10-bizarre-units-of-measurement/,,Knowledge,,,,
,Top 15 Crime Bosses and Drug Lords in 2012,,http://listverse.com/2012/06/05/top-15-crime-bosses-and-drug-lords-in-2012/ ,,Knowledge,,,,
,Top 10 infmaous Car Burglars,,http://listverse.com/2011/09/10/top-10-infamous-cat-burglars/,,Knowledge,,,,
,10 Inexplicable Crimes and Disappearances,,http://listverse.com/2012/03/03/10-inexplicable-crimes-and-disappearances/ ,,Knowledge,,,,
,10 More Ancient Alien Mysteries,,http://listverse.com/2011/07/29/10-more-ancient-alien-mysteries/ ,,Knowledge,,,,
,Top 10 Strange UFO Encounters,,http://listverse.com/2011/04/06/top-10-strange-ufo-encounters/ ,,Knowledge,,,,
,10 People Who Died in their Prime,,http://listverse.com/2012/08/01/10-people-who-died-in-their-prime/ ,,Knowledge,,,,
